date,revenue,transactions,qty_sold,day_of_week,week_of_year,month,year,is_weekend,is_holiday,is_ramadan
2025-12-07,1540332.1,189.0,460.0,6,49,12,2025,1,0,0
2025-12-08,1417232.8,179.0,421.0,0,50,12,2025,0,0,0
2025-12-09,1454051.5,163.0,437.0,1,50,12,2025,0,0,0
2025-12-10,1500468.0,185.0,451.0,2,50,12,2025,0,0,0
2025-12-11,1532043.0,215.0,466.0,3,50,12,2025,0,0,0
2025-12-12,1576694.9,205.0,482.0,4,50,12,2025,0,0,0
2025-12-13,1480427.6,198.0,451.0,5,50,12,2025,1,0,0
2025-12-14,1101034.8,141.0,333.0,6,50,12,2025,1,0,0
2025-12-15,441889.34,56.0,140.0,0,51,12,2025,0,0,0
2025-12-16,2585456.0,290.0,750.0,1,51,12,2025,0,0,0
2025-12-17,3040093.5,297.0,858.0,2,51,12,2025,0,0,0
2025-12-18,189195.33,20.0,45.0,3,51,12,2025,0,0,0
2025-12-19,1029037.56,133.0,339.0,4,51,12,2025,0,0,0
2025-12-20,1185868.9,142.0,342.0,5,51,12,2025,1,0,0
2025-12-21,1203876.2,205.0,380.0,6,51,12,2025,1,0,0
2025-12-22,1352046.5,197.0,445.0,0,52,12,2025,0,0,0
2025-12-23,1409079.6,208.0,466.0,1,52,12,2025,0,0,0
2025-12-24,1388134.1,224.0,451.0,2,52,12,2025,0,0,0
2025-12-25,1154784.0,165.0,361.0,3,52,12,2025,0,0,0
2025-12-26,538092.5,74.0,180.0,4,52,12,2025,0,0,0
2026-04-30,1654455.9,196.0,512.0,3,18,4,2026,0,0,0
2026-05-01,1935682.8,230.0,610.0,4,18,5,2026,0,0,0
2026-05-02,808802.75,107.0,240.0,5,18,5,2026,1,0,0
2026-05-03,2177881.2,288.0,712.0,6,18,5,2026,1,0,0
2026-05-04,2278204.5,240.0,752.0,0,19,5,2026,0,0,0
2026-05-05,2104012.5,297.0,683.0,1,19,5,2026,0,0,0
2026-05-06,2223407.2,219.0,706.0,2,19,5,2026,0,0,0
2026-05-07,2248482.5,191.0,706.0,3,19,5,2026,0,0,0
2026-05-08,2134396.5,192.0,690.0,4,19,5,2026,0,0,0
2026-05-09,1909559.9,191.0,618.0,5,19,5,2026,1,0,0
2026-05-10,1029110.94,171.0,314.0,6,19,5,2026,1,0,0
2026-05-11,777197.5,95.0,216.0,0,20,5,2026,0,0,0
2026-05-12,2437305.2,348.0,716.0,1,20,5,2026,0,0,0
2026-05-13,2863980.8,226.0,813.0,2,20,5,2026,0,0,0
2026-05-14,199268.88,23.0,50.0,3,20,5,2026,0,0,0
2026-05-15,474859.22,62.0,163.0,4,20,5,2026,0,0,0
2026-05-16,535690.9,79.0,157.0,5,20,5,2026,1,0,0
2026-05-17,819071.75,104.0,240.0,6,20,5,2026,1,0,0
2026-05-18,1129488.5,138.0,363.0,0,21,5,2026,0,0,0
2026-05-19,1356576.5,156.0,456.0,1,21,5,2026,0,0,0
2026-05-20,1435478.6,212.0,488.0,2,21,5,2026,0,0,0
2026-05-21,1479026.0,219.0,496.0,3,21,5,2026,0,0,0
2026-05-22,1250429.2,159.0,409.0,4,21,5,2026,0,0,0
2026-05-23,567417.2,76.0,196.0,5,21,5,2026,1,0,0
2025-05-02,1482708.0,176.0,460.0,4,18,5,2025,0,0,0
2025-05-03,1825932.6,213.0,579.0,5,18,5,2025,1,0,0
2025-05-04,754138.0,106.0,227.0,6,18,5,2025,1,0,0
2025-05-05,2030457.5,245.0,676.0,0,19,5,2025,0,0,0
2025-05-06,1998315.8,243.0,662.0,1,19,5,2025,0,0,0
2025-05-07,1945907.5,254.0,623.0,2,19,5,2025,0,0,0
2025-05-08,2059609.6,208.0,621.0,3,19,5,2025,0,0,0
2025-05-09,2105432.8,187.0,640.0,4,19,5,2025,0,0,0
2025-05-10,2076936.9,196.0,647.0,5,19,5,2025,1,0,0
2025-05-11,2005891.6,213.0,637.0,6,19,5,2025,1,0,0
2025-05-12,1977071.4,216.0,631.0,0,20,5,2025,0,0,0
2025-05-13,1926364.4,217.0,610.0,1,20,5,2025,0,0,0
2025-05-14,1810035.6,215.0,552.0,2,20,5,2025,0,0,0
2025-05-15,1454544.5,203.0,413.0,3,20,5,2025,0,0,0
2025-05-16,704342.75,144.0,190.0,4,20,5,2025,0,0,0
2025-05-17,941793.6,95.0,246.0,5,20,5,2025,1,0,0
2025-05-18,2622816.8,323.0,767.0,6,20,5,2025,1,0,0
2025-05-19,2577326.5,222.0,717.0,0,21,5,2025,0,0,0
2025-05-20,916532.94,85.0,247.0,1,21,5,2025,0,0,0
2025-05-21,126514.85,22.0,35.0,2,21,5,2025,0,0,0
2025-05-22,254319.36,44.0,76.0,3,21,5,2025,0,0,0
2025-05-23,516640.7,83.0,152.0,4,21,5,2025,0,0,0
2025-05-24,965426.3,95.0,297.0,5,21,5,2025,1,0,0
2025-05-25,1252782.9,146.0,419.0,6,21,5,2025,1,0,0
2025-04-24,1375694.8,164.0,428.0,3,17,4,2025,0,0,0
2025-04-25,1464546.4,168.0,457.0,4,17,4,2025,0,0,0
2025-04-26,1714230.2,202.0,546.0,5,17,4,2025,1,0,0
2025-04-27,960429.4,130.0,309.0,6,17,4,2025,1,0,0
2025-04-28,522058.16,67.0,171.0,0,18,4,2025,0,0,0
2025-04-29,569035.94,52.0,175.0,1,18,4,2025,0,0,0
2025-04-30,651763.6,94.0,196.0,2,18,4,2025,0,0,0
2025-05-01,877304.06,97.0,268.0,3,18,5,2025,0,0,0
2025-05-02,1055414.9,125.0,335.0,4,18,5,2025,0,0,0
2025-05-03,1204894.2,148.0,392.0,5,18,5,2025,1,0,0
2025-05-04,1291752.0,187.0,420.0,6,18,5,2025,1,0,0
2025-05-05,1376559.4,204.0,446.0,0,19,5,2025,0,0,0
2025-05-06,1434013.6,206.0,461.0,1,19,5,2025,0,0,0
2025-05-07,1336203.0,195.0,418.0,2,19,5,2025,0,0,0
2025-05-08,703709.6,99.0,225.0,3,19,5,2025,0,0,0
2025-05-09,489302.28,52.0,159.0,4,19,5,2025,0,0,0
2025-05-10,2544884.5,327.0,719.0,5,19,5,2025,1,0,0
2025-05-11,2527767.0,237.0,618.0,6,19,5,2025,1,0,0
2025-05-12,1335838.2,92.0,320.0,0,20,5,2025,0,0,0
2025-05-13,234120.08,30.0,69.0,1,20,5,2025,0,0,0
2025-05-14,359521.78,55.0,104.0,2,20,5,2025,0,0,0
2025-05-15,647124.44,92.0,190.0,3,20,5,2025,0,0,0
2025-05-16,1067072.0,109.0,335.0,4,20,5,2025,0,0,0
2025-05-17,1343641.9,152.0,459.0,5,20,5,2025,1,0,0
2025-12-15,1343676.5,161.0,418.0,0,51,12,2025,0,0,0
2025-12-16,1258315.9,151.0,387.0,1,51,12,2025,0,0,0
2025-12-17,2005252.5,236.0,629.0,2,51,12,2025,0,0,0
2025-12-18,1584223.2,222.0,499.0,3,51,12,2025,0,0,0
2025-12-19,1233040.4,188.0,375.0,4,51,12,2025,0,0,0
2025-12-20,1203306.8,159.0,360.0,5,51,12,2025,1,0,0
2025-12-21,1299527.8,148.0,384.0,6,51,12,2025,1,0,0
2025-12-22,1350235.9,192.0,399.0,0,52,12,2025,0,0,0
2025-12-23,1417347.1,202.0,426.0,1,52,12,2025,0,0,0
2025-12-24,1447472.6,183.0,439.0,2,52,12,2025,0,0,0
2025-12-25,1239305.1,163.0,370.0,3,52,12,2025,0,0,0
2025-12-26,655018.25,88.0,203.0,4,52,12,2025,0,0,0
2025-12-27,702502.8,69.0,216.0,5,52,12,2025,1,0,0
2025-12-28,2668526.5,327.0,746.0,6,52,12,2025,1,0,0
2025-12-29,2192747.2,181.0,555.0,0,1,12,2025,0,0,0
2025-12-30,1978601.4,247.0,539.0,1,1,12,2025,0,0,0
2025-12-31,1728533.5,202.0,422.0,2,1,12,2025,0,0,0
2026-01-01,1483997.5,192.0,385.0,3,1,1,2026,0,1,0
2026-01-02,1562335.8,198.0,424.0,4,1,1,2026,0,1,0
2026-01-03,1723277.0,187.0,485.0,5,1,1,2026,1,1,0
2026-01-04,1784218.6,217.0,515.0,6,1,1,2026,1,1,0
2026-01-05,1818850.0,236.0,531.0,0,2,1,2026,0,1,0
2026-01-06,1848930.4,239.0,539.0,1,2,1,2026,0,1,0
2026-01-07,1797457.4,245.0,516.0,2,2,1,2026,0,1,0
2026-03-12,1672061.9,199.0,517.0,3,11,3,2026,0,0,1
2026-03-13,1986969.4,237.0,627.0,4,11,3,2026,0,0,1
2026-03-14,1266295.8,170.0,402.0,5,11,3,2026,1,0,1
2026-03-15,2176652.0,281.0,712.0,6,11,3,2026,1,0,1
2026-03-16,2229647.8,243.0,707.0,0,12,3,2026,0,0,1
2026-03-17,2094479.1,240.0,654.0,1,12,3,2026,0,0,1
2026-03-18,2014839.5,205.0,598.0,2,12,3,2026,0,0,1
2026-03-19,1882660.9,174.0,556.0,3,12,3,2026,0,0,1
2026-03-20,1459469.2,148.0,433.0,4,12,3,2026,0,0,1
2026-03-21,643920.44,87.0,198.0,5,12,3,2026,1,0,1
2026-03-22,2135969.0,294.0,694.0,6,12,3,2026,1,0,1
2026-03-23,2756240.2,214.0,865.0,0,13,3,2026,0,0,1
2026-03-24,857104.9,99.0,352.0,1,13,3,2026,0,0,1
2026-03-25,2090235.2,221.0,758.0,2,13,3,2026,0,0,1
2026-03-26,2475486.2,172.0,787.0,3,13,3,2026,0,0,1
2026-03-27,2075964.6,287.0,682.0,4,13,3,2026,0,0,1
2026-03-28,2216312.0,192.0,723.0,5,13,3,2026,1,0,1
2026-03-29,2238851.2,162.0,740.0,6,13,3,2026,1,0,1
2026-03-30,2146140.8,173.0,732.0,0,14,3,2026,0,0,1
2026-03-31,2029093.0,199.0,709.0,1,14,3,2026,0,0,1
2026-04-01,2000311.0,207.0,699.0,2,14,4,2026,0,0,0
2026-04-02,1970906.8,207.0,678.0,3,14,4,2026,0,0,0
2026-04-03,1820995.9,200.0,601.0,4,14,4,2026,0,0,0
2026-04-04,1090413.6,185.0,331.0,5,14,4,2026,1,0,0
2025-10-27,1471360.1,174.0,457.0,0,44,10,2025,0,0,0
2025-10-28,1810803.6,211.0,575.0,1,44,10,2025,0,0,0
2025-10-29,794819.44,113.0,242.0,2,44,10,2025,0,0,0
2025-10-30,1987863.2,233.0,665.0,3,44,10,2025,0,0,0
2025-10-31,1943279.9,242.0,642.0,4,44,10,2025,0,0,0
2025-11-01,1908270.2,238.0,610.0,5,44,11,2025,1,0,0
2025-11-02,2002759.4,204.0,600.0,6,44,11,2025,1,0,0
2025-11-03,2064259.0,183.0,626.0,0,45,11,2025,0,0,0
2025-11-04,2050270.4,194.0,634.0,1,45,11,2025,0,0,0
2025-11-05,2007652.6,215.0,631.0,2,45,11,2025,0,0,0
2025-11-06,1986226.0,219.0,629.0,3,45,11,2025,0,0,0
2025-11-07,1981916.0,216.0,628.0,4,45,11,2025,0,0,0
2025-11-08,1959548.1,219.0,616.0,5,45,11,2025,1,0,0
2025-11-09,1863320.9,218.0,571.0,6,45,11,2025,1,0,0
2025-11-10,1590596.0,204.0,460.0,0,46,11,2025,0,0,0
2025-11-11,1143749.2,207.0,281.0,1,46,11,2025,0,0,0
2025-11-12,704252.94,123.0,171.0,2,46,11,2025,0,0,0
2025-11-13,1035788.75,127.0,240.0,3,46,11,2025,0,0,0
2025-11-14,2660416.0,330.0,724.0,4,46,11,2025,0,0,0
2025-11-15,1917341.2,121.0,497.0,5,46,11,2025,1,0,0
2025-11-16,1997425.5,316.0,574.0,6,46,11,2025,1,0,0
2025-11-17,2257938.8,240.0,660.0,0,47,11,2025,0,0,0
2025-11-18,2287498.5,204.0,675.0,1,47,11,2025,0,0,0
2025-11-19,2133394.8,227.0,604.0,2,47,11,2025,0,0,0
2025-05-28,1353900.4,162.0,421.0,2,22,5,2025,0,0,0
2025-05-29,509635.53,64.0,172.0,3,22,5,2025,0,0,0
2025-05-30,2348842.8,273.0,674.0,4,22,5,2025,0,0,0
2025-05-31,2646078.8,285.0,744.0,5,22,5,2025,1,0,0
2025-06-01,2558440.8,287.0,682.0,6,22,6,2025,1,0,0
2025-06-02,2387916.5,269.0,646.0,0,23,6,2025,0,0,0
2025-06-03,2302155.2,229.0,639.0,1,23,6,2025,0,0,0
2025-06-04,2075732.1,228.0,596.0,2,23,6,2025,0,0,0
2025-06-05,1732766.1,205.0,503.0,3,23,6,2025,0,0,0
2025-06-06,760540.7,149.0,218.0,4,23,6,2025,0,0,0
2025-06-07,1034237.0,101.0,283.0,5,23,6,2025,1,0,0
2025-06-08,2635913.8,321.0,776.0,6,23,6,2025,1,0,0
2025-06-09,2067942.2,152.0,545.0,0,24,6,2025,0,0,0
2025-06-10,2116940.8,298.0,595.0,1,24,6,2025,0,0,0
2025-06-11,2200748.0,255.0,582.0,2,24,6,2025,0,0,0
2025-06-12,2252950.8,188.0,596.0,3,24,6,2025,0,0,0
2025-06-13,2008426.9,228.0,520.0,4,24,6,2025,0,0,0
2025-06-14,2002856.0,204.0,536.0,5,24,6,2025,1,0,0
2025-06-15,1978992.2,213.0,538.0,6,24,6,2025,1,0,0
2025-06-16,1954516.0,216.0,529.0,0,25,6,2025,0,0,0
2025-06-17,1844027.0,216.0,492.0,1,25,6,2025,0,0,0
2025-06-18,1417686.4,182.0,377.0,2,25,6,2025,0,0,0
2025-06-19,599518.25,112.0,165.0,3,25,6,2025,0,0,0
2025-06-20,1288276.8,136.0,383.0,4,25,6,2025,0,0,0
2025-09-11,1423090.0,169.0,442.0,3,37,9,2025,0,0,0
2025-09-12,1803540.0,210.0,573.0,4,37,9,2025,0,0,0
2025-09-13,961870.25,135.0,302.0,5,37,9,2025,1,0,0
2025-09-14,1938347.2,208.0,644.0,6,37,9,2025,1,0,0
2025-09-15,1856009.1,243.0,599.0,0,38,9,2025,0,0,0
2025-09-16,1806798.6,211.0,562.0,1,38,9,2025,0,0,0
2025-09-17,1815681.1,208.0,536.0,2,38,9,2025,0,0,0
2025-09-18,1910951.1,180.0,575.0,3,38,9,2025,0,0,0
2025-09-19,1940600.2,189.0,591.0,4,38,9,2025,0,0,0
2025-09-20,1929481.5,212.0,589.0,5,38,9,2025,1,0,0
2025-09-21,1932790.1,221.0,587.0,6,38,9,2025,1,0,0
2025-09-22,1924519.2,229.0,578.0,0,39,9,2025,0,0,0
2025-09-23,1907919.1,224.0,562.0,1,39,9,2025,0,0,0
2025-09-24,1797054.2,214.0,514.0,2,39,9,2025,0,0,0
2025-09-25,1358822.2,186.0,377.0,3,39,9,2025,0,0,0
2025-09-26,860159.9,148.0,218.0,4,39,9,2025,0,0,0
2025-09-27,555258.44,87.0,140.0,5,39,9,2025,1,0,0
2025-09-28,2441611.5,352.0,656.0,6,39,9,2025,1,0,0
2025-09-29,2849201.0,276.0,788.0,0,40,9,2025,0,0,0
2025-09-30,193631.89,24.0,45.0,1,40,9,2025,0,0,0
2025-10-01,1196979.0,154.0,393.0,2,40,10,2025,0,0,0
2025-10-02,1373836.5,170.0,415.0,3,40,10,2025,0,0,0
2025-10-03,1262822.5,207.0,393.0,4,40,10,2025,0,0,0
2025-10-04,871825.0,121.0,286.0,5,40,10,2025,1,0,0
2025-12-03,1445999.2,171.0,449.0,2,49,12,2025,0,0,0
2025-12-04,1806085.0,211.0,574.0,3,49,12,2025,0,0,0
2025-12-05,1132942.4,158.0,362.0,4,49,12,2025,0,0,0
2025-12-06,1739633.0,201.0,566.0,5,49,12,2025,1,0,0
2025-12-07,1629272.9,198.0,504.0,6,49,12,2025,1,0,0
2025-12-08,1314069.4,223.0,399.0,0,50,12,2025,0,0,0
2025-12-09,1491299.9,172.0,455.0,1,50,12,2025,0,0,0
2025-12-10,1586088.5,180.0,487.0,2,50,12,2025,0,0,0
2025-12-11,1642460.1,215.0,513.0,3,50,12,2025,0,0,0
2025-12-12,1774337.8,207.0,556.0,4,50,12,2025,0,0,0
2025-12-13,1781907.2,229.0,555.0,5,50,12,2025,1,0,0
2025-12-14,1789883.6,232.0,549.0,6,50,12,2025,1,0,0
2025-12-15,1794833.9,223.0,542.0,0,51,12,2025,0,0,0
2025-12-16,1734372.5,224.0,513.0,1,51,12,2025,0,0,0
2025-12-17,1548339.9,198.0,445.0,2,51,12,2025,0,0,0
2025-12-18,705358.06,121.0,212.0,3,51,12,2025,0,0,0
2025-12-19,565676.5,57.0,172.0,4,51,12,2025,0,0,0
2025-12-20,2481212.0,301.0,745.0,5,51,12,2025,1,0,0
2025-12-21,2783216.0,251.0,773.0,6,51,12,2025,1,0,0
2025-12-22,569705.5,38.0,143.0,0,52,12,2025,0,0,0
2025-12-23,133418.67,19.0,41.0,1,52,12,2025,0,0,0
2025-12-24,222245.34,44.0,68.0,2,52,12,2025,0,0,0
2025-12-25,488795.7,79.0,145.0,3,52,12,2025,0,0,0
2025-12-26,932565.75,95.0,286.0,4,52,12,2025,0,0,0
2025-12-16,1353282.0,162.0,421.0,1,51,12,2025,0,0,0
2025-12-17,1749312.4,202.0,556.0,2,51,12,2025,0,0,0
2025-12-18,1481582.1,187.0,461.0,3,51,12,2025,0,0,0
2025-12-19,655290.4,103.0,217.0,4,51,12,2025,0,0,0
2025-12-20,435675.28,39.0,144.0,5,51,12,2025,1,0,0
2025-12-21,490765.1,50.0,159.0,6,51,12,2025,1,0,0
2025-12-22,728819.25,85.0,233.0,0,52,12,2025,0,0,0
2025-12-23,1007726.7,109.0,331.0,1,52,12,2025,0,0,0
2025-12-24,1234892.9,142.0,425.0,2,52,12,2025,0,0,0
2025-12-25,1365983.6,177.0,478.0,3,52,12,2025,0,0,0
2025-12-26,1450147.5,212.0,503.0,4,52,12,2025,0,0,0
2025-12-27,1489290.8,221.0,506.0,5,52,12,2025,1,0,0
2025-12-28,1414040.9,208.0,465.0,6,52,12,2025,1,0,0
2025-12-29,1091206.2,150.0,352.0,0,1,12,2025,0,0,0
2025-12-30,482588.0,60.0,161.0,1,1,12,2025,0,0,0
2025-12-31,2446661.2,282.0,722.0,2,1,12,2025,0,0,0
2026-01-01,2893729.0,307.0,843.0,3,1,1,2026,0,1,0
2026-01-02,391090.6,44.0,109.0,4,1,1,2026,0,1,0
2026-01-03,1403896.5,179.0,485.0,5,1,1,2026,1,1,0
2026-01-04,1747558.5,167.0,549.0,6,1,1,2026,1,1,0
2026-01-05,1703070.4,193.0,543.0,0,2,1,2026,0,1,0
2026-01-06,1616733.4,195.0,529.0,1,2,1,2026,0,1,0
2026-01-07,1560892.1,211.0,521.0,2,2,1,2026,0,1,0
2026-01-08,1527662.0,217.0,507.0,3,2,1,2026,0,1,0
2025-09-22,1360813.2,162.0,423.0,0,39,9,2025,0,0,0
2025-09-23,1138808.6,144.0,348.0,1,39,9,2025,0,0,0
2025-09-24,2040795.0,244.0,623.0,2,39,9,2025,0,0,0
2025-09-25,1751782.2,228.0,535.0,3,39,9,2025,0,0,0
2025-09-26,1461616.6,179.0,436.0,4,39,9,2025,0,0,0
2025-09-27,1315741.0,166.0,391.0,5,39,9,2025,1,0,0
2025-09-28,1346244.6,149.0,403.0,6,39,9,2025,1,0,0
2025-09-29,1384633.4,175.0,413.0,0,40,9,2025,0,0,0
2025-09-30,1426338.0,206.0,432.0,1,40,9,2025,0,0,0
2025-10-01,1540977.2,195.0,473.0,2,40,10,2025,0,0,0
2025-10-02,1555631.2,204.0,480.0,3,40,10,2025,0,0,0
2025-10-03,1514098.5,210.0,467.0,4,40,10,2025,0,0,0
2025-10-04,1325293.6,168.0,398.0,5,40,10,2025,1,0,0
2025-10-05,489975.22,70.0,151.0,6,40,10,2025,1,0,0
2025-10-06,2544101.0,263.0,743.0,0,41,10,2025,0,0,0
2025-10-07,2955436.8,287.0,837.0,1,41,10,2025,0,0,0
2025-10-08,140991.2,16.0,36.0,2,41,10,2025,0,0,0
2025-10-09,960599.3,123.0,333.0,3,41,10,2025,0,0,0
2025-10-10,1253170.0,120.0,377.0,4,41,10,2025,0,0,0
2025-10-11,1159599.5,168.0,370.0,5,41,10,2025,1,0,0
2025-10-12,1102262.2,157.0,354.0,6,41,10,2025,1,0,0
2025-10-13,912143.25,127.0,282.0,0,42,10,2025,0,0,0
2025-10-14,342949.12,41.0,105.0,1,42,10,2025,0,0,0
2025-10-15,411820.6,51.0,133.0,2,42,10,2025,0,0,0
2025-08-18,1459138.8,173.0,453.0,0,34,8,2025,0,0,0
2025-08-19,1780892.8,206.0,564.0,1,34,8,2025,0,0,0
2025-08-20,813639.5,117.0,251.0,2,34,8,2025,0,0,0
2025-08-21,2332558.5,289.0,735.0,3,34,8,2025,0,0,0
2025-08-22,2446037.5,224.0,775.0,4,34,8,2025,0,0,0
2025-08-23,2190990.5,289.0,690.0,5,34,8,2025,1,0,0
2025-08-24,2278650.2,216.0,716.0,6,34,8,2025,1,0,0
2025-08-25,2277717.2,194.0,714.0,0,35,8,2025,0,0,0
2025-08-26,2174191.8,195.0,706.0,1,35,8,2025,0,0,0
2025-08-27,2068746.5,211.0,682.0,2,35,8,2025,0,0,0
2025-08-28,2026890.6,217.0,666.0,3,35,8,2025,0,0,0
2025-08-29,1989008.8,219.0,646.0,4,35,8,2025,0,0,0
2025-08-30,1913712.2,219.0,605.0,5,35,8,2025,1,0,0
2025-08-31,1720579.1,215.0,513.0,6,35,8,2025,1,0,0
2025-09-01,1278785.2,209.0,338.0,0,36,9,2025,0,0,0
2025-09-02,783573.5,142.0,192.0,1,36,9,2025,0,0,0
2025-09-03,790710.8,108.0,190.0,2,36,9,2025,0,0,0
2025-09-04,2581353.5,342.0,716.0,3,36,9,2025,0,0,0
2025-09-05,2402276.8,201.0,634.0,4,36,9,2025,0,0,0
2025-09-06,1209142.2,109.0,335.0,5,36,9,2025,1,0,0
2025-09-07,250181.69,41.0,72.0,6,36,9,2025,1,0,0
2025-09-08,416497.4,58.0,117.0,0,37,9,2025,0,0,0
2025-09-09,683557.06,101.0,198.0,1,37,9,2025,0,0,0
2025-09-10,1057610.2,113.0,328.0,2,37,9,2025,0,0,0
2025-08-28,1467210.6,174.0,456.0,3,35,8,2025,0,0,0
2025-08-29,1829624.9,214.0,581.0,4,35,8,2025,0,0,0
2025-08-30,926730.7,130.0,288.0,5,35,8,2025,1,0,0
2025-08-31,2053171.5,245.0,683.0,6,35,8,2025,1,0,0
2025-09-01,2019182.6,247.0,659.0,0,36,9,2025,0,0,0
2025-09-02,1992525.2,232.0,630.0,1,36,9,2025,0,0,0
2025-09-03,2016235.9,208.0,600.0,2,36,9,2025,0,0,0
2025-09-04,2064054.4,183.0,622.0,3,36,9,2025,0,0,0
2025-09-05,2033063.6,192.0,624.0,4,36,9,2025,0,0,0
2025-09-06,1953442.4,209.0,603.0,5,36,9,2025,1,0,0
2025-09-07,1796403.0,203.0,549.0,6,36,9,2025,1,0,0
2025-09-08,1002861.06,168.0,297.0,0,37,9,2025,0,0,0
2025-09-09,604765.0,90.0,167.0,1,37,9,2025,0,0,0
2025-09-10,2370366.2,337.0,703.0,2,37,9,2025,0,0,0
2025-09-11,2861405.8,249.0,823.0,3,37,9,2025,0,0,0
2025-09-12,162845.02,17.0,40.0,4,37,9,2025,0,0,0
2025-09-13,1149760.1,162.0,386.0,5,37,9,2025,1,0,0
2025-09-14,1305628.1,151.0,392.0,6,37,9,2025,1,0,0
2025-09-15,1232720.2,213.0,390.0,0,38,9,2025,0,0,0
2025-09-16,1133609.1,190.0,359.0,1,38,9,2025,0,0,0
2025-09-17,581155.1,67.0,198.0,2,38,9,2025,0,0,0
2025-09-18,538271.75,51.0,181.0,3,38,9,2025,0,0,0
2025-09-19,2289062.0,327.0,652.0,4,38,9,2025,0,0,0
2025-09-20,2248426.0,274.0,591.0,5,38,9,2025,1,0,0
2025-03-11,1350847.8,161.0,420.0,1,11,3,2025,0,0,1
2025-03-12,1491724.1,169.0,466.0,2,11,3,2025,0,0,1
2025-03-13,2013895.5,225.0,647.0,3,11,3,2025,0,0,1
2025-03-14,1397879.4,197.0,452.0,4,11,3,2025,0,0,1
2025-03-15,1025519.2,158.0,315.0,5,11,3,2025,1,0,1
2025-03-16,1032278.5,147.0,306.0,6,11,3,2025,1,0,1
2025-03-17,1208175.8,136.0,348.0,0,12,3,2025,0,0,1
2025-03-18,1236536.4,195.0,357.0,1,12,3,2025,0,0,1
2025-03-19,1234904.6,171.0,362.0,2,12,3,2025,0,0,1
2025-03-20,664585.8,70.0,207.0,3,12,3,2025,0,0,1
2025-03-21,318595.34,37.0,104.0,4,12,3,2025,0,0,1
2025-03-22,2235457.2,327.0,632.0,5,12,3,2025,1,0,1
2025-03-23,2591735.5,329.0,753.0,6,12,3,2025,1,0,1
2025-03-24,824408.94,74.0,214.0,0,13,3,2025,0,0,1
2025-03-25,2362921.0,219.0,698.0,1,13,3,2025,0,0,1
2025-03-26,2393228.2,267.0,700.0,2,13,3,2025,0,0,1
2025-03-27,2236978.0,278.0,638.0,3,13,3,2025,0,0,1
2025-03-28,2170605.5,245.0,620.0,4,13,3,2025,0,0,1
2025-03-29,2189198.5,212.0,627.0,5,13,3,2025,1,0,1
2025-03-30,2116173.0,204.0,626.0,6,13,3,2025,1,0,1
2025-03-31,1934413.2,211.0,583.0,0,14,3,2025,0,0,1
2025-04-01,1151826.2,178.0,339.0,1,14,4,2025,0,0,0
2025-04-02,659407.8,106.0,179.0,2,14,4,2025,0,0,0
2025-04-03,2321939.5,359.0,676.0,3,14,4,2025,0,0,0
2025-12-15,1372070.9,164.0,427.0,0,51,12,2025,0,0,0
2025-12-16,1132648.5,144.0,346.0,1,51,12,2025,0,0,0
2025-12-17,2162363.2,257.0,652.0,2,51,12,2025,0,0,0
2025-12-18,2016394.5,242.0,609.0,3,51,12,2025,0,0,0
2025-12-19,1966089.5,166.0,569.0,4,51,12,2025,0,0,0
2025-12-20,1603628.1,200.0,461.0,5,51,12,2025,1,0,0
2025-12-21,1578669.1,164.0,471.0,6,51,12,2025,1,0,0
2025-12-22,1444020.8,161.0,424.0,0,52,12,2025,0,0,0
2025-12-23,552589.25,70.0,162.0,1,52,12,2025,0,0,0
2025-12-24,2325072.2,271.0,664.0,2,52,12,2025,0,0,0
2025-12-25,2923749.2,258.0,849.0,3,52,12,2025,0,0,0
2025-12-26,1351972.8,138.0,433.0,4,52,12,2025,0,0,0
2025-12-27,2281314.8,208.0,779.0,5,52,12,2025,1,0,0
2025-12-28,2461316.8,211.0,762.0,6,52,12,2025,1,0,0
2025-12-29,2160284.8,289.0,680.0,0,1,12,2025,0,0,0
2025-12-30,2293775.2,191.0,726.0,1,1,12,2025,0,0,0
2025-12-31,2253893.2,173.0,721.0,2,1,12,2025,0,0,0
2026-01-01,2103854.8,182.0,702.0,3,1,1,2026,0,1,0
2026-01-02,1948369.2,201.0,658.0,4,1,1,2026,0,1,0
2026-01-03,1718372.9,189.0,561.0,5,1,1,2026,1,1,0
2026-01-04,864263.56,160.0,262.0,6,1,1,2026,1,1,0
2026-01-05,789789.06,86.0,220.0,0,2,1,2026,0,1,0
2026-01-06,2505446.0,331.0,744.0,1,2,1,2026,0,1,0
2026-01-07,2884456.8,230.0,830.0,2,2,1,2026,0,1,0
2025-10-01,1344572.4,161.0,418.0,2,40,10,2025,0,0,0
2025-10-02,630554.06,77.0,212.0,3,40,10,2025,0,0,0
2025-10-03,2315896.5,283.0,676.0,4,40,10,2025,0,0,0
2025-10-04,2604406.5,236.0,753.0,5,40,10,2025,1,0,0
2025-10-05,2448768.8,256.0,674.0,6,40,10,2025,1,0,0
2025-10-06,2257765.0,242.0,640.0,0,41,10,2025,0,0,0
2025-10-07,2160104.8,216.0,627.0,1,41,10,2025,0,0,0
2025-10-08,2025106.9,214.0,606.0,2,41,10,2025,0,0,0
2025-10-09,1895063.6,226.0,569.0,3,41,10,2025,0,0,0
